Category Type,Capacity,Cabin #,Cat,Deck,Total Berths,Lower Bed Type1,Lower Bed Type2,Upper Berths,Accessible,Connects with,Location,Balcony,Obstructed View,Inventory,Notes,Tags,Status
1,2,7578,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7580,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7582,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7584,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7586,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7588,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7590,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7596,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7602,2D,7,2,2C,,,N,7600,MS,Y,N,1,,,AVAILABLE
1,2,7608,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7620,2D,7,2,2C,,,Y,,MS,Y,N,1,,,AVAILABLE
1,2,7624,2D,7,2,2C,,,Y,,MS,Y,N,1,,,AVAILABLE
1,2,7632,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7634,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7636,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7638,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7640,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7642,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7644,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7646,2D,7,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8244,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8250,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8252,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8254,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8256,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8258,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8264,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8266,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8268,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8270,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8272,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8274,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8276,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8278,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8280,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8282,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8284,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8286,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8288,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8290,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8292,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8294,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8296,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8298,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8308,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8310,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8320,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8322,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8324,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8330,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8332,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8334,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8336,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8338,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8340,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8342,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8344,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8346,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8348,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8544,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8550,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8552,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8554,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8556,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8558,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8560,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8562,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8564,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8566,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8568,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8570,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8572,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8574,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8576,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8578,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8580,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8582,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8584,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8586,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8588,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8590,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8592,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8594,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8596,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8598,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8608,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8610,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8620,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8622,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8624,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8630,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8632,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8634,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8636,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8638,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8640,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8642,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8644,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8646,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,8648,2D,8,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,2244,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
2,2,2246,2N,2,2,2C,,,N,,MS,N,N,2,,,AVAILABLE
3,2,2248,2N,2,2,2C,,,N,,MS,N,N,2,,,AVAILABLE
1,2,2254,2N,2,2,2C,,,N,2252,MS,N,N,1,,,AVAILABLE
1,2,2256,2N,2,2,2C,,,N,2258,MS,N,N,1,,,AVAILABLE
1,2,2258,2N,2,2,2C,,,N,2256,MS,N,N,1,,,AVAILABLE
1,2,2262,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2278,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2280,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2286,2N,2,2,2C,,,N,2284,MS,N,N,1,,,AVAILABLE
1,2,2290,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2294,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2296,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2298,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2300,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2302,2N,2,2,2C,,,N,2304,MS,N,N,1,,,AVAILABLE
1,2,2306,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2308,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2310,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2312,2N,2,2,2C,,,N,2314,MS,N,N,1,,,AVAILABLE
1,2,2316,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2318,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2320,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2326,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2328,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2332,2N,2,2,2C,,,N,2330,MS,N,N,1,,,AVAILABLE
1,2,2334,2N,2,2,2C,,,N,2336,MS,N,N,1,,,AVAILABLE
1,2,2550,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2554,2N,2,2,2C,,,N,2552,MS,N,N,1,,,AVAILABLE
1,2,2556,2N,2,2,2C,,,N,2558,MS,N,N,1,,,AVAILABLE
1,2,2558,2N,2,2,2C,,,N,2556,MS,N,N,1,,,AVAILABLE
1,2,2562,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2578,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2580,2N,2,2,2C,,,N,2582,MS,N,N,1,,,AVAILABLE
1,2,2586,2N,2,2,2C,,,N,2584,MS,N,N,1,,,AVAILABLE
1,2,2590,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2592,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2596,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2598,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2600,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2602,2N,2,2,2C,,,N,2604,MS,N,N,1,,,AVAILABLE
1,2,2606,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2608,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2610,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2612,2N,2,2,2C,,,N,2614,MS,N,N,1,,,AVAILABLE
1,2,2616,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2618,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2620,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2626,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2628,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2630,2N,2,2,2C,,,N,2632,MS,N,N,1,,,AVAILABLE
1,2,2632,2N,2,2,2C,,,N,2630,MS,N,N,1,,,AVAILABLE
1,2,2634,2N,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3252,2N,3,2,2C,,,N,3254,MS,N,N,1,,,AVAILABLE
1,2,3300,2N,3,2,2C,,,N,3302,MS,N,N,1,,,AVAILABLE
1,2,3304,2N,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3306,2N,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3308,2N,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3310,2N,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3314,2N,3,2,2C,,,N,3312,MS,N,N,1,,,AVAILABLE
1,2,3316,2N,3,2,2C,,,N,3318,MS,N,N,1,,,AVAILABLE
1,2,3552,2N,3,2,2C,,,N,3554,MS,N,N,1,,,AVAILABLE
1,2,3600,2N,3,2,2C,,,N,3602,MS,N,N,1,,,AVAILABLE
1,2,3604,2N,3,2,2C,,,N,3606,MS,N,N,1,,,AVAILABLE
1,2,3606,2N,3,2,2C,,,N,3604,MS,N,N,1,,,AVAILABLE
1,2,3608,2N,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3610,2N,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3614,2N,3,2,2C,,,N,3612,MS,N,N,1,,,AVAILABLE
1,2,3616,2N,3,2,2C,,,N,3618,MS,N,N,1,,,AVAILABLE
1,2,6275,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
2,2,6277,2T,6,2,2C,,,N,,MS,N,N,2,,,AVAILABLE
3,2,6283,2T,6,2,2C,,,N,,MS,N,N,2,,,AVAILABLE
1,2,6313,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6315,2T,6,2,2C,,,Y,,MS,N,N,1,,,AVAILABLE
1,2,6325,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6327,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6329,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6331,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6583,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6613,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6615,2T,6,2,2C,,,Y,,MS,N,N,1,,,AVAILABLE
1,2,6629,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6631,2T,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7283,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7295,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7297,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7309,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7315,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7329,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7331,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7583,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7609,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7629,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7631,2T,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8283,2T,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8309,2T,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8315,2T,8,2,2C,,,Y,,MS,N,N,1,,,AVAILABLE
1,2,8329,2T,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8331,2T,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8583,2T,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8609,2T,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8629,2T,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8631,2T,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1275,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
2,2,1277,2V,10,2,2C,,,N,,MS,N,N,2,,,AVAILABLE
3,2,1279,2V,10,2,2C,,,N,,MS,N,N,2,,,AVAILABLE
1,2,1281,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1283,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1285,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1287,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1289,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1305,2V,10,2,2C,,,N,1307,MS,N,N,1,,,AVAILABLE
1,2,1309,2V,10,2,2C,,,N,1311,MS,N,N,1,,,AVAILABLE
1,2,1311,2V,10,2,2C,,,N,1309,MS,N,N,1,,,AVAILABLE
1,2,1313,2V,10,2,2C,,,N,1315,MS,N,N,1,,,AVAILABLE
1,2,1315,2V,10,2,2C,,,N,1313,MS,N,N,1,,,AVAILABLE
1,2,1317,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1321,2V,10,2,2C,,,Y,,MS,N,N,1,,,AVAILABLE
1,2,1325,2V,10,2,2C,,,Y,,MS,N,N,1,,,AVAILABLE
1,2,1347,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1349,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1575,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1577,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1579,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1581,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1583,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1585,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1587,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1589,2V,10,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,1605,2V,10,2,2C,,,N,1607,MS,N,N,1,,,AVAILABLE
1,2,1609,2V,10,2,2C,,,N,1611,MS,N,N,1,,,AVAILABLE
1,2,1611,2V,10,2,2C,,,N,1609,MS,N,N,1,,,AVAILABLE
1,2,1613,2V,10,2,2C,,,N,1615,MS,N,N,1,,,AVAILABLE
1,2,1615,2V,10,2,2C,,,N,1613,MS,N,N,1,,,AVAILABLE
1,2,2251,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2253,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2255,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2257,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2259,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2261,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2263,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2265,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2267,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2269,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2273,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2317,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2325,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2327,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2329,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2331,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2333,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2401,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2403,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2405,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2407,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2409,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2411,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2413,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2415,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2417,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2419,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2421,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2423,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2425,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2427,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2551,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2553,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2555,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2557,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2559,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2561,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2565,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2567,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2569,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2571,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2573,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2607,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2609,2V,2,2,2C,,,N,2611,MS,N,N,1,,,AVAILABLE
1,2,2613,2V,2,2,2C,,,N,2615,MS,N,N,1,,,AVAILABLE
1,2,2617,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2623,2V,2,2,2C,,,Y,,MS,N,N,1,,,AVAILABLE
1,2,2627,2V,2,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,2629,2V,2,2,2C,,,Y,,MS,N,N,1,,,AVAILABLE
1,2,2633,2V,2,2,2C,,,Y,,MS,N,N,1,,,AVAILABLE
1,2,3245,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3247,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3249,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3251,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3253,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3255,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3257,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3305,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3307,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3309,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3311,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3313,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3315,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3317,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3319,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3323,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3325,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3327,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3329,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3545,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3547,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3549,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3551,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3553,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3555,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3557,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3559,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3605,2V,3,2,2C,,,N,3607,MS,N,N,1,,,AVAILABLE
1,2,3609,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3611,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,3615,2V,3,2,2C,,,N,3613,MS,N,N,1,,,AVAILABLE
1,2,3617,2V,3,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6443,2V,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6445,2V,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6447,2V,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,6449,2V,6,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7441,2V,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7443,2V,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7445,2V,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,7447,2V,7,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8441,2V,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8443,2V,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8445,2V,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,8447,2V,8,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,9253,2V,9,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,9255,2V,9,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,9257,2V,9,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,9259,2V,9,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,9261,2V,9,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
1,2,9263,2V,9,2,2C,,,N,,MS,N,N,1,,,AVAILABLE
